ORG_ID,ORG_NAME,ORG_INDUSTRY
745,7-Eleven,Retail 
746,"Alicare, Inc.",Finance 
747,City of Springfield Missouri (springfieldmo.gov),Unknown
748,United States Department of Veterans Affairs,Public 
749,Waipahu Aloha Club,Healthcare 
750,United States Navy,Public 
751,Ele.me,Administrative 
752,Bluewater Health,Healthcare 
753,Princeton Pain Managment,Healthcare 
754,Lubbock Cardiology Clinic,Healthcare 
755,Mercenat,Finance 
756,"OH Muhlenberg, LLC",Healthcare 
757,UK Essex Police Department,Public 
758,The Ministry of Foreign Affairs,Public 
759,United States Department of Veterans Affairs,Public 
760,"Toshiba America Information Systems, Inc.",Manufacturing 
761,Good Samaritan Hospital,Healthcare 
762,PayAsUGym,Entertainment 
763,National Intelligence Council,Public 
764,Bellevue Hospital Center,Healthcare 
765,Herts Police,Public 
766,Audibel Hearing Healthcare,Manufacturing 
767,Service Coordination Inc.,Healthcare 
768,Visionworks Inc.,Retail 
769,United States Department of Veterans Affairs,Public 
770,European Space Agency,Public 
771,LSU Health New Orleans School of Medicine,Educational 
772,Washington University,Educational 
773,Tunisian Ministry of Interior,Public 
774,NA,Healthcare 
775,University of Arkansas for Medical Sciences,Educational 
776,Public Health Service,Public 
777,Seton Healthcare,Healthcare 
778,Turkish Foreign Ministry,Public 
779,Wiener Linien,Transportation 
780,University of Pennsylvania Health System,Healthcare 
781,Spirol International,Manufacturing 
782,Beth Israel Deaconess Medical Center,Healthcare 
783,"Kineto Rehab PHysical Therapy, PLLC",Healthcare 
784,UPMC Susquehanna,Healthcare 
785,US Department of State,Public 
786,New Hampshire Department of Health and Human Services (DHHS),Public 
787,Community Hospitals of Indiana,Healthcare 
788,US Bancorp,Finance 
789,CNWisdom,Professional 
790,Keystone/AmeriHealth Mercy Health Plans,Finance 
791,Earbits,Information 
792,Commidea Ltd,Professional 
793,Yolo Federal Credit Union,Finance 
794,NA,Public 
795,Vantiv Inc,Administrative 
796,Advocate Medical Group,Healthcare 
797,US National Security Agency (NSA),Public 
798,Miami-Dade County,Public 
799,United States Department of Veterans Affairs,Public 
800, Austin Manual Therapy Associates,Healthcare 
801,El Centro Regional Medical Center,Healthcare 
802,Bojangle's,Accomodation 
803,AliExpress,Information 
804,Ohio State Board of Pharmacy,Public 
805,Marshall Heath,Healthcare 
806,Popeyes,Accomodation 
807,"PUBLIC EMPLOYEES RETIREMENT SYSTEM, CALIFORNIA",Finance 
808,United States Sentencing Commission,Public 
809,Just Yo,Information 
810,Torrance Memorial Medical Center,Healthcare 
811,United States Department of Veterans Affairs,Public 
812,"Ursus Holdings, LLC",Finance 
813,Hospice of the Chesapeake,Healthcare 
814,Eidenhoven Police,Public 
815,Egyptian Govt Military education,Public 
816,Ministry of Home Affairs,Public 
817,Ulster Bank,Finance 
818,Medway Maritime Hospital,Healthcare 
819,Long Beach Memorial Medical Center,Healthcare 
820,United States Department of Veterans Affairs,Public 
821,United States Department of Veterans Affairs,Public 
822,United States Department of Veterans Affairs,Public 
823,Central Platte Natural Resources Districtâ€™s ,Public 
824,7-Eleven,Retail 
825,BOHEMIA INTERACTIVE a.s.,Professional 
826,Lincoln County Health and Human Services,Unknown
827,St. Lukeâ€™s-Roosevelt Hospital Center,Healthcare 
828, Dumfries and Galloway Council,Educational 
829,Flores Mexican Restaurant,Accomodation 
830,City of Ferndale,Public 
831,United States Department of Veterans Affairs,Public 
832,Florida Association Management,Administrative 
833,Flamingo Resort and Spa,Accomodation 
834,US Central Intelligence Agency,Public 
835,BON SECOURS COMMUNITY HOSPITAL,Healthcare 
836,Glens Falls Hospital,Healthcare 
837,Massey University,Educational 
838,Bel-Air village in Makati City,Public 
839,University Hospital Galaway,Healthcare 
840,University of Texas MD Anderson Cancer Center,Healthcare 
841,United States Army,Public 
842,St. Mary Mercy Hospital,Healthcare 
843,Wendy's ,Accomodation 
844,United States Department of Veterans Affairs,Public 
845,Brookdale Main Street,Healthcare 
846,Kaiser Permanente Northern California Department of Research,Healthcare 
847,Plentyoffish Media Inc.,Other Services 
848,Washington State Department of Social and Health Services,Other Services 
849,Stoke City Council,Public 
850,Leet.cc,Information 
851,MiniMins.com,Professional 
852,United States Department of Veterans Affairs,Public 
853,Barclays Bank PLC,Finance 
854,Cleveland Medical Associates,Healthcare 
855,United States Department of Veterans Affairs,Public 
856,Miner Norton Gold Fields,Mining 
857,1st Response Medical Transport Corp.,Healthcare 
858,Heart Cup Cafe,Retail 
859,TJX Cos Inc,Retail 
860,KT Corporation,Information 
861,CalOptima,Other Services 
862,Oakmont High School,Educational 
863,Facebook,Information 
864,DirectTV,Information 
865,Human Rights Commission,Public 
866,Comfort Dental,Healthcare 
867,Department of Transportation,Public 
868,"US Army, 14th Combat Support Hospital",Public 
869,Baylor All Saints Medical Center,Healthcare 
870,Tumblr,Information 
871,Walpole Police Department,Public 
872,International Association of Chiefs of Police,Other Services 
873,Georgia Health Sciences University,Educational 
874,Knox Community Hospital,Healthcare 
875,Federal Bureau of Investigation,Public 
876,"Park Avenue Obstetrics & Gynecology, PC",Healthcare 
877,BJ's Wholesale Club,Retail 
878,Langston Hughes Young Explorers Academy,Educational 
879,Bringham Young University,Educational 
880,CoaLogix,Manufacturing 
881,City College of San Francisco,Educational 
882,Millennium Hotels & Resorts North America,Administrative 
883,Unknown,Finance 
884,Hucks Food & Fuel,Retail 
885,Team Skeet,Construction 
886,Crystal & Company,Finance 
887,"Health Net, Inc.",Finance 
888,BAE Systems,Manufacturing 
889,United States Department of Veterans Affairs,Public 
890,University of Rochester Medical Center,Healthcare 
891,Atlanta Womens Health Group,Healthcare 
892,Microsoft Corp,Information 
893,Cooperative Institute of Management and Technology and Kerala Cultural Welfare Development,Information 
894,RBC Royal Bank of Canada,Finance 
895,United Airlines,Transportation 
896,Central University Of Tibetan Studies in India,Educational 
897,University of Massachusetts - Amherst,Educational 
898,Missouri Credit Union,Finance 
899,Columbia-St. Mary's Ozaukee Hospital,Healthcare 
900,MidCentral District Health Board,Public 
901,California Department of Developmental Services,Public 
902,eHarmony,Information 
903,Pembroke House Surgery,Healthcare 
904,EyeCare Associates of the San Ramon Valley,Healthcare 
905,Pontiac Nursing Home,Healthcare 
906,Children's Healthcare,Healthcare 
907,Commercial Metals Co,Unknown
908,Department of Veterans Affairs,Public 
909,United States Department of Veterans Affairs,Public 
910,United States Department of Veterans Affairs,Public 
911,Texas Guaranteed Student Loan,Finance 
912,Woodland Heights Medical Center,Healthcare 
913,Cedars-Sinai Medical Center,Healthcare 
914,United States Department of Veterans Affairs,Public 
915,Attorney General's Office,Public 
916,National Aeronautics and Space Administration,Public 
917,Midland Regional Hospital,Healthcare 
918,"St. Markâ€™s Surgery Center, LLC ",Healthcare 
919,Qatar Domains Registry,Information 
920,Goold Health Systems,Healthcare 
921,H&T Multi Services,Professional 
922,"Gypsum Management and Supply, Inc. Medical and Dental Plan",Healthcare 
923,Noodles & Co,Accomodation 
924,PEUGEOT CITROEN AUTOMOBILE SA,Manufacturing 
925,United States Department of Health and Human Services,Public 
926,UCLA Health System,Healthcare 
927,Newkirk Products,Professional 
928,Walgreen Co,Retail 
929,Wagga Base Hospital,Healthcare 
930,CVS,Retail 
931,Campbell River High school,Educational 
932,NA,Public 
933,Exelixis,Manufacturing 
934,California Correctional Health Care Services (CCHCS),Healthcare 
935,Verizon,Information 
936,Berkeley HeartLab,Manufacturing 
937,ThePartsBin.com,Retail 
938,University of Connecticut Health Center,Healthcare 
939,Fling.com,Information 
940,Kenya Domain Registrar,Information 
941,PC World Philippines,Information 
942,"Kara Falck, LCSW-C",Healthcare 
943,NA,Public 
944,DigiD Dutch Government,Public 
945,Heyman HospiceCare,Healthcare 
946,exxon Gas station,Retail 
947,South Shore Medical Center,Healthcare 
948,Dr. Rob Meaglia,Healthcare 
949,United States Department of Veterans Affairs,Public 
950,Applebee,Accomodation 
951,Emerald Garden,Healthcare 
952,United States Department of Veterans Affairs,Public 
953,University of Guelph,Educational 
954,Roseway Hospital,Healthcare 
955,Croydon University Hospital,Healthcare 
956,CN Hong Kong Police Force,Public 
957,Capital Health,Healthcare 
958,University of Miami,Educational 
959,BOLTON NHS FOUNDATION TRUST,Healthcare 
960,Mansfield General Hospital,Healthcare 
961,"Prosthetic & Orthotic Care, Inc.",Healthcare 
962, Citizenâ€™s Bank ,Finance 
963,Providence Hospital,Healthcare 
964,Fairfax High School,Educational 
965,South Carolina Department of Health and Human Services,Public 
966,Gamestop.com,Retail 
967,United States Department of Veterans Affairs,Public 
968,"Bailian Midami Digital Technology Co., Ltd",Information 
969,Public Education Employees' Health Insurance Plan,Finance 
970,Johns Hopkins Medical,Healthcare 
971,Complete Chiropractic & Bodywork Therapies,Healthcare 
972,United States Department of Veterans Affairs,Public 
973,Made in Oregon Shops,Retail 
974,NA,Unknown
975,"Sears, Roebuck and Co.",Retail 
976,Epic Games,Entertainment 
977,Scottrade,Finance 
978,Morningstar Document Research,Information 
979,JPMorgan Chase & Co,Finance 
980,Colonial Properties Trust,Real Estate 
981,maple's gas station,Retail 
982,Tertiary Education Commission,Professional 
983,JP Morgan Chase,Finance 
984,grc.com,Professional 
985,"Tufts Associated Health Maintenance Organization, Inc.",Finance 
986,Cone Health,Healthcare 
987,National Security Agency,Public 
988,"Jerry's Artarama N.C., Inc.",Retail 
989,Saudi Aramco,Mining 
990,"Martin Memorial Health Systems, Inc.",Healthcare 
991,Nemours Foundation,Healthcare 
992,Vidant Health,Healthcare 
993,KidsPeace,Healthcare 
994,Washburn Computer Group,Other Services 
995,United States Department of Veterans Affairs,Public 
996,Sentience Psychological Services,Healthcare 
997,Cozby Germany Hospital,Healthcare 
998,Isuzu France,Manufacturing 
999,City of Springfield Missouri,Public 
1000,MongoHQ,Information 
1001,Asda Superstore,Retail 
1002,Procter & Gamble,Manufacturing 
1003,"LabMD, Inc.",Healthcare 
1004,United States Department of Veterans Affairs,Public 
1005,Governors Office in Tunceli,Unknown
1006,"Riot Games, Inc.",Professional 
1007,Indian BioResource Information Network,Healthcare 
1008,Orange Art of Dentistry,Healthcare 
1009,Pennsylvania Department of Revenue,Public 
1010,England Football Sqaud,Entertainment 
1011,Verizon Enterprise Services,Professional 
1012,United States Department of Veterans Affairs,Public 
1013,NA,Public 
1014,U.S. Bancorp,Finance 
1015,University of Mississippi Medical Center,Educational 
1016,NA,Public 
1017,Total System Services Inc.,Information 
1018,National Belgian Railway Company,Transportation 
1019,NA,Healthcare 
1020,Hywel Dda University Health Board,Healthcare 
1021,Bristol Community College,Educational 
1022,Mission Linen Supply Company,Other Services 
1023,Duke University Health System,Healthcare 
1024,Unknown,Unknown
1025,Lima Radiological Associates,Healthcare 
1026,Kenyan Ministry of Foreign Affairs and International Trade,Public 
1027,SW General Inc.,Healthcare 
1028,Cottage Health,Healthcare 
1029,Shirley Oaks Childrens' Home,Healthcare 
1030,Firstrust Bank,Finance 
1031,London Health Programmes,Public 
1032,Vilas County Jail,Public 
1033,"Aberdeen Hospital in New Glasgow, N.S",Healthcare 
1034,University of Ottawa,Educational 
1035,Dave & Buster's,Accomodation 
1036,The Co-operative Food,Retail 
1037,NA,Public 
1038,Catoosa County,Public 
1039,"Allied Irish Banks, p.l.c.",Finance 
1040,University of Oklahoma Health Sciences Center,Healthcare 
1041,Kearny Mesa Infiniti,Retail 
1042,ABQ Health Partners,Healthcare 
1043,HESS AG,Retail 
1044,Tokyo Electric Power Company,Utilities 
1045,Florida Healthy Kids Corporation,Finance 
1046,Turkish Government,Unknown
1047,Peachtree Orthopedic Clinic,Healthcare 
1048,VG,Professional 
1049,Under Armour,Manufacturing 
1050,Alzheimer's Society,Other Services 
1051,Neighborhood Christian Clinic,Healthcare 
1052,Alberta Health Services ,Healthcare 
1053,Pharmacy2U,Retail 
1054,"Town of Cumberland, ME",Public 
1055,United States Department of Veterans Affairs,Public 
1056,"Emergency Healthcare Physicians, Ltd.",Healthcare 
1057,Salem State University,Educational 
1058,"PayPal, Inc.",Finance 
1059,East Central Kansas Area Agency on Aging,Public 
1060,United States Department of Veterans Affairs,Public 
1061,New York Department of Motor Vehicles,Public 
1062,Association of American Medical Colleges,Other Services 
1063,Detroit Department of Health and Wellness Promotion,Public 
1064,DHI Mortgage,Finance 
1065,Long Islands Head Injury Association,Other Services 
1066,Akron Children's Hospital,Healthcare 
1067,Florida Hospital,Healthcare 
1068,Federal Teachers Credit Union ,Finance 
1069,University of Wisconsin Health,Healthcare 
1070,Department of Energy,Public 
1071,Inova Fairfax Hospital,Healthcare 
1072,United States Department of Veterans Affairs,Public 
1073,Vector Security,Administrative 
1074,Ministry of Health,Public 
1075,Australian Department of Health,Public 
1076,US National Security Agency (NSA),Public 
1077,PR Newswire,Information 
1078,United States Department of Veterans Affairs,Public 
1079,Tampa General Hospital,Healthcare 
1080,United States Department of Veterans Affairs,Public 
