org_id,org_name,org_industry
766,ThePartsBin.com,Retail
767,University of Connecticut Health Center,Healthcare
768,Fling.com,Information
769,Kenya Domain Registrar,Information
770,PC World Philippines,Information
771,"Kara Falck, LCSW-C",Healthcare
772,DigiD Dutch Government,Public
773,Heyman HospiceCare,Healthcare
774,Exxon Mobil Corporation,Retail
775,South Shore Medical Center,Healthcare
776,Dr. Rob Meaglia,Healthcare
777,Applebee,Accomodation
778,Emerald Garden,Healthcare
779,University of Guelph,Educational
780,Roseway Hospital,Healthcare
781,Croydon University Hospital,Healthcare
782,CN Hong Kong Police Force,Public
783,Capital Health,Healthcare
784,University of Miami,Educational
785,Mansfield General Hospital,Healthcare
786,"Prosthetic & Orthotic Care, Inc.",Healthcare
787,Citizens Bank,Finance
788,Providence Hospital,Healthcare
789,Fairfax High School,Educational
790,South Carolina Department of Health and Human Services,Public
791,Gamestop.com,Retail
792,"Bailian Midami Digital Technology Co., Ltd",Information
793,Public Education Employees' Health Insurance Plan,Finance
794,Johns Hopkins Medical,Healthcare
795,Complete Chiropractic & Bodywork Therapies,Healthcare
796,Made in Oregon Shops,Retail
797,"Sears, Roebuck and Co.",Retail
798,Epic Games,Entertainment
799,Scottrade,Finance
800,Morningstar Document Research,Information
801,JPMorgan Chase & Co,Finance
802,maple's gas station,Retail
803,Tertiary Education Commission,Professional
804,grc.com,Professional
805,"Tufts Associated Health Maintenance Organization, Inc.",Finance
806,Cone Health,Healthcare
807,"Jerry's Artarama N.C., Inc.",Retail
808,Saudi Aramco,Mining
809,"Martin Memorial Health Systems, Inc.",Healthcare
810,Nemours Foundation,Healthcare
811,Vidant Health,Healthcare
812,KidsPeace,Healthcare
813,Washburn Computer Group,Other Services
814,Sentience Psychological Services,Healthcare
815,Cozby Germany Hospital,Healthcare
816,Isuzu France,Manufacturing
817,City of Springfield Missouri,Public
818,MongoHQ,Information
819,Asda Superstore,Retail
820,Procter & Gamble,Manufacturing
821,"LabMD, Inc.",Healthcare
822,Governors Office in Tunceli,Unknown
823,"Riot Games, Inc.",Professional
824,Indian BioResource Information Network,Healthcare
825,Orange Art of Dentistry,Healthcare
826,Pennsylvania Department of Revenue,Public
827,England Football Sqaud,Entertainment
828,Verizon Enterprise Services,Professional
829,U.S. Bancorp,Finance
830,University of Mississippi Medical Center,Educational
831,Total System Services Inc.,Information
832,National Belgian Railway Company,Transportation
833,Hywel Dda University Health Board,Healthcare
834,Bristol Community College,Educational
835,Mission Linen Supply Company,Other Services
836,Duke University Health System,Healthcare
837,Lima Radiological Associates,Healthcare
838,Kenyan Ministry of Foreign Affairs and International Trade,Public
839,SW General Inc.,Healthcare
840,Cottage Health,Healthcare
841,Shirley Oaks Childrens' Home,Healthcare
842,Firstrust Bank,Finance
843,London Health Programmes,Public
844,Vilas County Jail,Public
845,"Aberdeen Hospital in New Glasgow, N.S",Healthcare
846,University of Ottawa,Educational
847,Dave & Buster's,Accomodation
848,The Co-operative Food,Retail
849,Catoosa County,Public
850,"Allied Irish Banks, p.l.c.",Finance
851,University of Oklahoma Health Sciences Center,Healthcare
852,Kearny Mesa Infiniti,Retail
853,ABQ Health Partners,Healthcare
854,HESS AG,Retail
855,Tokyo Electric Power Company,Utilities
856,Florida Healthy Kids Corporation,Finance
857,Turkish Government,Unknown
858,Peachtree Orthopedic Clinic,Healthcare
859,VG,Professional
860,Under Armour,Manufacturing
861,Alberta Health Services,Healthcare
862,Pharmacy2U,Retail
863,"Town of Cumberland, ME",Public
864,"Emergency Healthcare Physicians, Ltd.",Healthcare
865,Salem State University,Educational
866,"PayPal, Inc.",Finance
867,East Central Kansas Area Agency on Aging,Public
868,New York Department of Motor Vehicles,Public
869,Association of American Medical Colleges,Other Services
870,Detroit Department of Health and Wellness Promotion,Public
871,DHI Mortgage,Finance
872,Long Islands Head Injury Association,Other Services
873,Akron Children's Hospital,Healthcare
874,Florida Hospital,Healthcare
875,Federal Teachers Credit Union,Finance
876,University of Wisconsin Health,Healthcare
877,Department of Energy,Public
878,Inova Fairfax Hospital,Healthcare
879,Vector Security,Administrative
880,Ministry of Health,Public
881,Australian Department of Health,Public
882,PR Newswire,Information
883,Tampa General Hospital,Healthcare
884,Hotusa Group,Accomodation
885,CCRM Minneapolis,Healthcare
886,UK Council for Graduate Education,Public
887,Hunt Regional Medical Partners Family Practice at Westlake,Healthcare
888,Green Crush,Accomodation
889,"Keith W. Mann, DDS, PLLC",Healthcare
890,Nova SouthEast Univesity,Agriculture
891,Colorado River Indian Tribes,Public
892,Forbes Inc.,Information
893,Thrivent Financial for Lutherans,Finance
894,"A Caring Hand Home Health Care Services, Inc.",Healthcare
895,Madison Park Senior Community,Healthcare
896,Brown University,Educational
897,Nassau Educators Federal Credit Union,Finance
898,Upstate University Hospital,Healthcare
899,Alabamas ABC 33/40,Information
900,Financial Times Ltd.,Information
901,Memorial Healthcare,Healthcare
902,Dallas Police Department,Public
903,One Stop,Retail
904,Chase Bank,Finance
905,GE Healthcare,Trade
906,Columbia University Medical Center,Healthcare
907,Bank of New York Mellon Corp/The,Unknown
908,University of North Carolina at Chapel Hill,Educational
909,Sioux Falls Fire Department,Public
910,Lukes One Stop gas station,Retail
911,Baystate Health,Healthcare
912,Spotsylvania School Division,Educational
913,Irish Bank Resolution Corporation,Finance
914,Commerce Bank,Finance
915,Government Digital Service,Public
916,West Ada School District,Educational
917,Accumetrics Corporation,Manufacturing
918,Oakland Township,Public
919,Elliot Hospital,Healthcare
920,OpenSSL,Professional
921,Byron Mallott Gubernatorial Campaign,Other Services
922,State of California,Public
923,Penang State Tourism Development & Culture,Public
924,Our Lady of Lourdes Hospital,Healthcare
925,"National Air Traffic Services, Ltd.",Administrative
926,PutLocker.com,Information
927,Dallas County,Public
928,Apple Inc,Manufacturing
929,North Carolina Department of Health and Human Services,Public
930,Sebastopol Fast Gas station,Retail
931,"Central Regional Dental Testing Service, Inc.",Manufacturing
932,Baylor Health Care System,Unknown
933,Aurora Energy,Utilities
934,Telford & Wrekin Council,Public
935,Trident University,Educational
936,Gold Coast Health,Healthcare
937,Bethesda Hospital,Healthcare
938,Kern County Mental Health,Healthcare
939,Pediatric Sports and Spine Associates,Healthcare
940,Republic Services Inc,Unknown
941,Western Missouri Medical Center,Healthcare
942,"United Dynacare, LLC dba Dynacare Laboratories",Healthcare
943,US Navy,Public
944,"Bruce G. Peller, DMD, PA",Healthcare
945,Centegra Health System,Healthcare
946,Raffles Girls' School,Educational
947,Gutu Magistrate,Public
948,Village Pharmacy,Retail
949,Interventional Pain Management,Healthcare
950,Catholic Health Initiatives,Healthcare
951,Crytek,Professional
952,Julius Baer,Finance
953,"GMR Transcription Services, Inc.",Professional
954,Steubenville High School Football Teams Website,Educational
955,Electronic Arts Inc,Information
956,VA Gulf Coast Veterans Health Care System,Public
957,United States Postal Service,Transportation
958,Wounded Warrior Project,Other Services
959,Hacking Team,Information
960,Rajiv Gandhi University of health sciences,Educational
961,Basildon Council,Entertainment
962,Delta Dental,Finance
963,TH CAT Telecom,Information
964,Presence Saint Joseph Medical Center,Healthcare
965,Partners in Care,Healthcare
966,Advanced ENT Head & Neck Surgery,Healthcare
967,Gwynedd Mercy University,Educational
968,Stone Oak Urgent Care & Family Practice,Healthcare
969,Holyoke Medical Center,Healthcare
970,MassMutual Financial Group,Finance
971,Group Health Centre,Healthcare
972,Bank of America Corporation,Finance
973,"Health Help, Inc.",Healthcare
974,Slack Technologies,Professional
975,Montgomery OB-GYN,Healthcare
976,Family Service Rochester,Healthcare
977,csgameservs.com,Information
978,Thailand Senate and Public Health Ministry,Public
979,Countess of Chester Hospital,Healthcare
980,State of California - Health and Human Services Agency - Department of Health Care Services,Public
981,University of Liverpool,Educational
982,City of Jacksonville,Public
983,Dueling Pianos Roadshow,Entertainment
984,Sheetz Gas Station,Retail
985,Northeast Credit Union,Finance
986,Wilson County School District,Educational
987,Associates in Family Chiropractic and Natural Health Care,Healthcare
988,Coca-Cola Company Family Federal Credit Union,Finance
989,THE UNIVERSITY OF ARIZONA MEDICAL CENTER,Healthcare
990,L.A. Care Health Plan,Finance
991,"StayWell Healthcare, Inc.",Healthcare
992,"Behavioral Health Network, Inc.",Healthcare
993,Saint Francis Hospital,Healthcare
994,Molalla Family Dental,Healthcare
995,Lakeshore Mental Health Institute,Healthcare
996,Hackensack University Medical Center,Healthcare
997,"KCI USA, Inc.",Real Estate
998,Massachusetts General Hospital,Healthcare
999,21st Century Oncology Services,Healthcare
1000,NeoGaf,Information
1001,University Medical Center,Healthcare
1002,Auntie Anne's Inc.,Accomodation
1003,Monterey County California,Public
1004,macrumors.com,Information
1005,Mercy Housing,Healthcare
1006,Waveny Wholesale,Trade
1007,Bashas' Family of Stores,Unknown
1008,Sonic Drive-in,Accomodation
1009,New Zealand Courier's,Transportation
1010,Danske Bank A/S,Finance
1011,Hurricane Electric llc,Information
1012,Bingham Junior High School,Educational
1013,Baylor Regional Medical Center at Plano,Healthcare
1014,Kansas Heart Hospital,Healthcare
1015,St. John's Mercy Medical Group,Healthcare
1016,Society of Information Risk Analysts,Other Services
1017,Tooele County,Public
1018,Easton Area School District,Educational
1019,Koninklijke KPN N.V,Information
1020,"Pfizer, Inc.",Manufacturing
1021,Texas Children's Health Plan,Finance
1022,LoneStar Audiology Group,Healthcare
1023,Serum Institute,Healthcare
1024,VA Caribbean Healthcare System,Healthcare
1025,City of York Council,Unknown
1026,City of El Centro Fire Department,Public
1027,Livestream,Information
1028,NRAD Medical Associates,Healthcare
1029,Russian Embassy in the US,Unknown
1030,Mission Hospital,Healthcare
1031,H&L Australia,Professional
1032,Cleveland Health Care,Healthcare
1033,Easily.co.uk,Information
1034,Waikato District Health Board,Public
1035,Broward County Court,Public
1036,Susquehanna Health,Healthcare
1037,Lebanon Internal Medicine Associates,Healthcare
1038,County of Baltimore,Public
1039,Elizabethton City School System,Educational
1040,RBS Worldpay,Finance
1041,Sacramento County,Public
1042,Vitalit Health Network,Healthcare
1043,Kingston Council,Healthcare
1044,Washington Network Group,Professional
1045,Orleans Medical Clinic,Healthcare
1046,Zynga,Information
1047,UK National Health Service's Lanarkshire,Healthcare
1048,Swisscom AG,Information
1049,Republic of Turkey Ministry of National Education,Public
1050,CBS Corp,Information
1051,Bord Gais Employee Credit Union,Finance
1052,Orlando Health,Healthcare
1053,Cambridgeshire and Peterborough NHS Foundation Trust,Healthcare
1054,Madison County,Public
1055,Sinclair Institute,Manufacturing
1056,Time Warner Cable Inc,Information
1057,Temple City Gas Station,Retail
1058,IHS Inc,Information
1059,Kern Medical Center,Healthcare
1060,Ireland Revenue,Public
1061,Center for Arthritis and Rheumatic Diseases,Healthcare
1062,Hutt Hospital,Healthcare
1063,TeaM Madleets,Other Services
1064,Givaudan Fragrances Corporation,Manufacturing
1065,Allied Bank Limited,Finance
1066,University of Georgia,Educational
1067,Centro de Ortodoncia,Healthcare
1068,Human Services Agency of San Francisco,Public
1069,Walsall Health,Healthcare
1070,Cambridge University,Educational
1071,Tradebe Environmental Services,Administrative
1072,Northern Inyo Hospital,Healthcare
1073,Shrewsbury and Telford NHS Trust,Healthcare
1074,Cignet Health Center,Finance
1075,Evernote,Information
1076,Google Inc,Unknown
1077,Medical Management LLC,Healthcare
1078,University of New Mexico Hospital,Healthcare
1079,Walbridge Aldinger Co,Professional
1080,Volunteer State Community College,Educational
1081,Tallaght Hospital,Healthcare
1082,American Family Care,Healthcare
1083,KPN,Information
1084,Defense Finance and Accounting Service,Finance
1085,IBM,Manufacturing
1086,UCLA Medical Center,Healthcare
1087,U.S. Healthwork,Healthcare
1088,Leicestershire Partnership NHS Trust,Healthcare
1089,iMax Medical Billing,Professional
1090,Leeds Rhinos,Entertainment
1091,California Department of Justice,Public
1092,Vermont Department of Fish and Wildlife,Public
1093,QIP.ru,Information
1094,Avast Software NV,Unknown
1095,South Carolina Department of Health and Environmental Control,Public
1096,"Ortho Montana, PSC",Healthcare
1097,St. Therese Medical Group,Healthcare
1098,"Charleston Area Medical Center, Inc",Healthcare
1099,Viacom,Information
1100,Lindenwood University,Educational
1101,Liberty Tax Service,Professional
